stage,epoch,train_loss,validation_macro_MAPE,seed
teacher,62,0.008100601192563773,1.5263768682322683,82
teacher,63,0.008097588084638119,1.4676837416205317,82
teacher,64,0.00844772681593895,1.559815478544385,82
teacher,65,0.008862007223069669,1.515043728084067,82
teacher,66,0.007934196200221778,1.494606556285464,82
teacher,67,0.008024537935853004,1.502464565907104,82
teacher,68,0.00786102432757616,1.5006098635195988,82
teacher,69,0.00938752256333828,1.7677143359173821,82
teacher,70,0.008924822136759759,1.4860710572395237,82
teacher,71,0.008920242916792631,1.4176517381898184,82
teacher,72,0.008085819613188504,1.4001640748759272,82
teacher,73,0.008089101687073708,1.4022601951465021,82
teacher,74,0.007816303055733442,1.554047296247684,82
teacher,75,0.007266720850020647,1.3596560146721872,82
teacher,76,0.007460457738488913,1.4278595424536493,82
teacher,77,0.008265681192278862,1.452857856126919,82
teacher,78,0.008036471158266067,1.407134157841321,82
teacher,79,0.007558482326567173,1.605034237043987,82
teacher,80,0.008709387574344873,1.3006441701871916,82
teacher,81,0.007398359663784504,1.663943805586848,82
teacher,82,0.008168571814894676,1.375300088770134,82
teacher,83,0.007291651982814074,1.5202651668613867,82
teacher,84,0.007996907457709312,1.3294853336788734,82
teacher,85,0.008066319581121206,1.4552507284688865,82
teacher,86,0.0071731734089553354,1.4327590153802605,82
teacher,87,0.007741292379796505,1.482090311376171,82
teacher,88,0.0076370913535356525,1.3470162528994205,82
teacher,89,0.007530800625681877,1.515887586510141,82
teacher,90,0.008209061715751887,1.2733755888033795,82
teacher,91,0.007501589599996805,1.554104705087108,82
teacher,92,0.007487146556377411,1.3040518897962161,82
teacher,93,0.007524342648684979,1.5611363500193138,82
teacher,94,0.007339507527649403,1.2405481905605888,82
teacher,95,0.0071776418946683405,1.4324467958782698,82
teacher,96,0.00794649012386799,1.6044695407523306,82
teacher,97,0.008615542016923428,1.3046783598499352,82
teacher,98,0.006957864202558994,1.41738309946849,82
teacher,99,0.0070463157258927826,1.2552530805884845,82
teacher,100,0.007217994425445795,1.4770120694807722,82
teacher,101,0.007248973567038774,1.321599184607033,82
teacher,102,0.0076148265041410925,1.3713074511420804,82
teacher,103,0.0073361342772841455,1.3548133403238705,82
teacher,104,0.007229209505021572,1.4006108976272085,82
teacher,105,0.006616188772022724,1.39172086230026,82
teacher,106,0.006761360447853804,1.3017397510390378,82
teacher,107,0.006491944752633571,1.3111147121568063,82
teacher,108,0.007492150086909533,1.3482695469413108,82
teacher,109,0.007576224952936172,1.3725926519751728,82
teacher,110,0.006765673030167818,1.331342917181602,82
teacher,111,0.006533388420939446,1.3852529810506764,82
teacher,112,0.00655865240842104,1.4097472972579754,82
teacher,113,0.0071078363806009294,1.46425547611017,82
teacher,114,0.006034006457775831,1.4163610176385744,82
teacher,115,0.006668125558644533,1.4617895263961844,82
teacher,116,0.00647809561342001,1.3347866626389018,82
teacher,117,0.007336908765137195,1.5012883840260238,82
teacher,118,0.0068637472577393055,1.3874000590252518,82
teacher,119,0.006324943341314793,1.3554585876005616,82
teacher,120,0.0065492601133883,1.4065568390145888,82
teacher,121,0.005654408875852823,1.382884654510376,82
teacher,122,0.007377796433866024,1.376007246353291,82
teacher,123,0.007333298958837986,1.2203454678771701,82
teacher,124,0.006735683139413595,1.4396000565757623,82
teacher,125,0.007587334420531988,1.2350467273573795,82
teacher,126,0.00655140895396471,1.4666132120183581,82
teacher,127,0.007178675755858422,1.3706995371357253,82
teacher,128,0.007347314059734345,1.4640729448099261,82
teacher,129,0.005803931318223476,1.288038550331618,82
teacher,130,0.007274487521499395,1.5387237882971228,82
teacher,131,0.006653871387243271,1.2194569229792942,82
teacher,132,0.007214133068919182,1.435883614412619,82
teacher,133,0.006926896516233683,1.3274893854305372,82
teacher,134,0.006684171594679355,1.6590921629903597,82
teacher,135,0.007294481620192528,1.349367670531272,82
teacher,136,0.007370963599532843,1.5016571195686235,82
teacher,137,0.006703935284167528,1.3823342973239081,82
teacher,138,0.005853619892150164,1.4624811825732893,82
teacher,139,0.006558984238654375,1.3711457713722952,82
teacher,140,0.0068187547847628595,1.5355903990921214,82
teacher,141,0.006579077150672674,1.316839249754593,82
teacher,142,0.006033147685229778,1.3688687349432869,82
teacher,143,0.0067745022475719455,1.3932435224399975,82
teacher,144,0.0064595119096338745,1.2920098387158867,82
teacher,145,0.0065141766332089904,1.361017617191822,82
teacher,146,0.005796780809760094,1.3370372083411488,82
teacher,147,0.006854416057467461,1.5063801219070632,82
teacher,148,0.006421814952045679,1.176203812551462,82
teacher,149,0.006477847509086132,1.4288928677728765,82
teacher,150,0.006364746484905481,1.361386678317881,82
teacher,151,0.005766258947551251,1.456719311235782,82
teacher,152,0.0070338425226509575,1.2456433516903371,82
teacher,153,0.005979084502905607,1.429415450804493,82
teacher,154,0.006349909957498312,1.4863691984232164,82
teacher,155,0.006138669233769179,1.5037269129052175,82
teacher,156,0.006233686953783036,1.264987164349066,82
teacher,157,0.0072916924022138115,1.3290372124720549,82
teacher,158,0.005943625699728727,1.5163081392813367,82
teacher,159,0.006037166435271501,1.3777473609537636,82
teacher,160,0.006900554336607456,1.3443283680665423,82
teacher,161,0.007415647339075804,1.318242421816158,82
teacher,162,0.0062735812738537785,1.5793214267182254,82
teacher,163,0.006224200874567032,1.3592592091857132,82
teacher,164,0.006016645859926939,1.463706137591307,82
teacher,165,0.00585634233430028,1.3515267359970884,82
teacher,166,0.005437279120087624,1.424843266692498,82
teacher,167,0.005637307278811931,1.2889577495400366,82
teacher,168,0.005795924551784992,1.3445367336774112,82
teacher,169,0.006204749085009098,1.37733646763109,82
teacher,170,0.006789238285273313,1.3780462286936777,82
teacher,171,0.006398795638233423,1.3455230112433805,82
teacher,172,0.005835698824375868,1.371222228201146,82
teacher,173,0.0069773211143910885,1.614046366221221,82
teacher,174,0.006528876349329948,1.2605093957957472,82
teacher,175,0.0063533813692629336,1.3939363815361234,82
teacher,176,0.005937018617987633,1.3824957014988881,82
teacher,177,0.006117964629083872,1.5085660507325067,82
teacher,178,0.006129119731485844,1.296399312822755,82
teacher,179,0.00582163454964757,1.5183221065023833,82
teacher,180,0.006023954413831234,1.3485105230743595,82
teacher,181,0.006368474196642637,1.4935439404100173,82
teacher,182,0.006255733128637075,1.289404772329843,82
teacher,183,0.006200739461928606,1.3170027225767944,82
teacher,184,0.006595727242529392,1.311926910934488,82
teacher,185,0.005759280640631914,1.4570330582079847,82
teacher,186,0.005788033735007048,1.4143056950481934,82
teacher,187,0.005675229337066412,1.253239551504695,82
teacher,188,0.0058025865815579895,1.4191480228620654,82
rollout,0,,2.7627708528446395,82
rollout,1,0.31168994307518005,3.4904470511256402,82
rollout,2,0.24620212614536285,4.334022375229974,82
rollout,3,0.17823807895183563,5.414992846872064,82
rollout,4,0.13889234513044357,6.955164210505414,82
rollout,5,0.09778445214033127,8.225843572384843,82
rollout,6,0.07980888336896896,9.033468832168976,82
rollout,7,0.06317003630101681,9.67840884940717,82
rollout,8,0.05960869789123535,9.835289103392729,82
rollout,9,0.05786069855093956,9.652080612780441,82
rollout,10,0.05236816965043545,9.393945092489915,82
rollout,11,0.04855094850063324,9.146473913917626,82
rollout,12,0.04502945579588413,8.926520354211089,82
rollout,13,0.04345701076090336,8.706313705663522,82
rollout,14,0.04570619389414787,8.496209648908383,82
rollout,15,0.04584631137549877,8.439540951445558,82
