epoch,train_loss,validation_loss,learning_rate,seed
70,0.025242713280022144,0.04823465645313263,0.00035,82
71,0.02882870938628912,0.047675296664237976,0.00035,82
72,0.030268026515841484,0.05237984284758568,0.00035,82
73,0.02589350938796997,0.05385682359337807,0.00035,82
74,0.026844171807169914,0.052854813635349274,0.00035,82
75,0.026574991643428802,0.05764457955956459,0.00035,82
76,0.028875221498310566,0.06710893660783768,0.000175,82
77,0.037838698364794254,0.07070257514715195,0.000175,82
78,0.029839571565389633,0.06728117167949677,0.000175,82
79,0.03903506603091955,0.06656486541032791,0.000175,82
80,0.030620298348367214,0.06021350249648094,0.000175,82
81,0.02640809491276741,0.05502576380968094,0.000175,82
82,0.027649257332086563,0.05101564899086952,0.000175,82
83,0.03018175158649683,0.04874655604362488,0.000175,82
84,0.02622535452246666,0.04524296894669533,0.000175,82
85,0.02860854472965002,0.04425114020705223,0.000175,82
86,0.025042157620191574,0.042595863342285156,0.000175,82
87,0.03440788760781288,0.045907385647296906,8.75e-05,82
88,0.03176948241889477,0.04913259297609329,8.75e-05,82
89,0.02286555990576744,0.05105195567011833,8.75e-05,82
